,encontrado,qtd_comparacoes,id_localizado,n_buscado,vetor,salto,tempo
2687,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",28,0.018122196197509766
2688,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",29,0.01879715919494629
2689,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",30,0.019463300704956055
2690,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",31,0.02012920379638672
2691,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",32,0.02079319953918457
2692,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",33,0.021457195281982422
2693,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",34,0.022123098373413086
2694,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",35,0.022790193557739258
2695,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",36,0.023459196090698242
2696,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",37,0.0241243839263916
2697,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",38,0.02478814125061035
2698,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",39,0.025452136993408203
2699,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",40,0.026119232177734375
2700,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",41,0.026782989501953125
2701,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",42,0.027448177337646484
2702,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",43,0.028118133544921875
2703,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",44,0.028782129287719727
2704,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",45,0.02944636344909668
2705,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",46,0.03011012077331543
2706,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",47,0.030771970748901367
2707,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",48,0.0314481258392334
2708,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",49,0.03214430809020996
2709,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",50,0.032833099365234375
2710,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",51,0.0335240364074707
2711,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",52,0.03421425819396973
2712,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",53,0.03490114212036133
2713,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",54,0.03559136390686035
2714,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",55,0.03627920150756836
2715,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",56,0.036971092224121094
2716,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",57,0.03766036033630371
2717,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",58,0.038355350494384766
2718,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",59,0.03904533386230469
2719,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",60,0.03973197937011719
2720,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",61,0.040421247482299805
2721,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",62,0.041123151779174805
2722,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",63,0.04181623458862305
2723,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",64,0.042507171630859375
2724,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",65,0.0432131290435791
2725,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",66,0.04393410682678223
2726,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",67,0.04464530944824219
2727,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",68,0.045333147048950195
2728,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",69,0.046003103256225586
2729,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",70,0.046668052673339844
2730,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",71,0.04733633995056152
2731,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",72,0.04802203178405762
2732,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",73,0.04869723320007324
2733,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",74,0.04936408996582031
2734,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",75,0.05003023147583008
2735,True,13,12,117,"[11, 12, 27, 32, 34, 35, 44, 53, 55, 68, 97, 104, 117, 158, 184, 211, 214, 220, 246, 268, 296, 299, 308, 310, 312, 320, 342, 349, 353, 357, 361, 364, 370, 373, 402, 404, 406, 410, 420, 435, 485, 486, 503, 511, 521, 525, 585, 621, 673, 686, 691, 701, 724, 732, 737, 747, 773, 784, 790, 794, 809, 813, 881, 885, 915, 916, 917, 920, 936, 942, 950, 960, 966, 980, 986, 996, 998]",76,0.05069327354431152
2736,True,5,4,65,"[4, 13, 41, 46, 65, 83, 103, 112, 119, 128, 139, 141, 142, 153, 225, 226, 237, 240, 243, 260, 263, 280, 311, 314, 323, 346, 389, 395, 415, 436, 452, 454, 458, 459, 480, 489, 531, 546, 549, 559, 568, 575, 597, 605, 608, 617, 634, 640, 650, 672, 684, 704, 706, 711, 721, 727, 747, 748, 752, 764, 789, 791, 802, 814, 838, 844, 855, 864, 869, 883, 891, 906, 913, 922, 927, 930, 956, 977]",1,0.0001621246337890625
2737,True,4,4,65,"[4, 13, 41, 46, 65, 83, 103, 112, 119, 128, 139, 141, 142, 153, 225, 226, 237, 240, 243, 260, 263, 280, 311, 314, 323, 346, 389, 395, 415, 436, 452, 454, 458, 459, 480, 489, 531, 546, 549, 559, 568, 575, 597, 605, 608, 617, 634, 640, 650, 672, 684, 704, 706, 711, 721, 727, 747, 748, 752, 764, 789, 791, 802, 814, 838, 844, 855, 864, 869, 883, 891, 906, 913, 922, 927, 930, 956, 977]",2,0.0008368492126464844
2738,True,4,4,65,"[4, 13, 41, 46, 65, 83, 103, 112, 119, 128, 139, 141, 142, 153, 225, 226, 237, 240, 243, 260, 263, 280, 311, 314, 323, 346, 389, 395, 415, 436, 452, 454, 458, 459, 480, 489, 531, 546, 549, 559, 568, 575, 597, 605, 608, 617, 634, 640, 650, 672, 684, 704, 706, 711, 721, 727, 747, 748, 752, 764, 789, 791, 802, 814, 838, 844, 855, 864, 869, 883, 891, 906, 913, 922, 927, 930, 956, 977]",3,0.001500844955444336
2739,True,3,4,65,"[4, 13, 41, 46, 65, 83, 103, 112, 119, 128, 139, 141, 142, 153, 225, 226, 237, 240, 243, 260, 263, 280, 311, 314, 323, 346, 389, 395, 415, 436, 452, 454, 458, 459, 480, 489, 531, 546, 549, 559, 568, 575, 597, 605, 608, 617, 634, 640, 650, 672, 684, 704, 706, 711, 721, 727, 747, 748, 752, 764, 789, 791, 802, 814, 838, 844, 855, 864, 869, 883, 891, 906, 913, 922, 927, 930, 956, 977]",4,0.0021660327911376953
2740,True,1,4,65,"[4, 13, 41, 46, 65, 83, 103, 112, 119, 128, 139, 141, 142, 153, 225, 226, 237, 240, 243, 260, 263, 280, 311, 314, 323, 346, 389, 395, 415, 436, 452, 454, 458, 459, 480, 489, 531, 546, 549, 559, 568, 575, 597, 605, 608, 617, 634, 640, 650, 672, 684, 704, 706, 711, 721, 727, 747, 748, 752, 764, 789, 791, 802, 814, 838, 844, 855, 864, 869, 883, 891, 906, 913, 922, 927, 930, 956, 977]",5,0.002889871597290039
